Unit Number	RUL	Altitude	Mach number	Throttle resolver angle 	Total temperature at fan inlet	Total temperature at LPC outlet	Total temperature at HPC outlet	Total temperature at LPT outlet	Pressure at fan inlet	Total pressure in bypass-duct	Total pressure at HPC outlet	Physical fan speed	Physical core speed	Engine pressure ratio (P50/P2)	Static pressure at HPC outlet	Ratio of fuel flow to Ps30	Corrected fan speed	Corrected core speed	Bypass Ratio	Burner fuel-air ratio	Bleed Enthalpy	Demanded fan speed	Demanded corrected fan speed	HPT coolant bleed	LPT coolant bleed
69	21	-0.0003	0.0005	100	518.67	643.03	1602.99	1416.68	14.62	21.61	552.5	2388.21	9055.92	1.3	48.02	520.36	2388.21	8128.1	8.4881	0.03	395	2388	100	38.61	23.1274
69	20	-0.0002	0.0004	100	518.67	643.59	1596.45	1424.6	14.62	21.61	552.14	2388.22	9050.58	1.3	47.62	520.57	2388.23	8129.59	8.4773	0.03	395	2388	100	38.57	23.1752
69	19	0.0017	0.0003	100	518.67	643.12	1597.15	1422.2	14.62	21.61	551.64	2388.27	9044.49	1.3	47.96	519.87	2388.22	8120.7	8.4471	0.03	396	2388	100	38.63	23.0335
69	18	-0.0007	-0.0004	100	518.67	643.63	1596.38	1418.65	14.62	21.61	551.77	2388.22	9048.42	1.3	47.92	520.52	2388.23	8129.55	8.4973	0.03	395	2388	100	38.53	23.198
69	17	-0.0014	0	100	518.67	643.33	1598.11	1426.86	14.62	21.61	552.03	2388.23	9044.48	1.3	48.14	520.74	2388.23	8125.65	8.4967	0.03	392	2388	100	38.77	23.2149
69	16	-0.0018	-0.0003	100	518.67	643.33	1592.91	1415.47	14.62	21.61	551.88	2388.22	9050.8	1.3	47.89	520.26	2388.26	8127.17	8.4947	0.03	393	2388	100	38.55	23.1179
69	15	0.0022	0.0004	100	518.67	643.54	1596.61	1424.56	14.62	21.61	552.83	2388.25	9052.37	1.3	48.04	520.12	2388.23	8120.45	8.4844	0.03	395	2388	100	38.5	23.1585
69	14	-0.0019	0.0001	100	518.67	643.37	1599.23	1424.35	14.62	21.61	551.9	2388.21	9052.51	1.3	47.91	519.76	2388.21	8127.24	8.5236	0.03	394	2388	100	38.59	23.0505
69	13	-0.0026	-0.0002	100	518.67	643.22	1601.86	1422.37	14.62	21.61	552.34	2388.27	9050.11	1.3	48.03	519.81	2388.28	8117.09	8.4958	0.03	397	2388	100	38.5	23.0917
69	12	0.0031	0.0004	100	518.67	643.49	1599.3	1424.7	14.62	21.61	552.11	2388.21	9050.92	1.3	48.11	520.1	2388.24	8122.7	8.47	0.03	396	2388	100	38.65	23.0998
69	11	-0.0012	-0.0002	100	518.67	643.48	1599.74	1425.47	14.62	21.61	550.82	2388.27	9051.48	1.3	48.18	520.1	2388.28	8128.69	8.5332	0.03	396	2388	100	38.48	23.0582
69	10	0.0008	0.0002	100	518.67	643.78	1591.33	1426.89	14.62	21.61	551.64	2388.25	9050.08	1.3	48.1	519.88	2388.25	8120.41	8.5285	0.03	395	2388	100	38.72	23.0275
69	9	0.0009	0.0003	100	518.67	643.23	1599.38	1423.46	14.62	21.61	552.22	2388.29	9058.2	1.3	48.13	520.13	2388.28	8120.54	8.526	0.03	395	2388	100	38.38	23.2112
69	8	0.0008	0.0003	100	518.67	643.95	1593.56	1421.54	14.62	21.61	551.33	2388.3	9054.81	1.3	48.23	520.32	2388.29	8125.85	8.5206	0.03	396	2388	100	38.41	23.2285
69	7	0.0006	0	100	518.67	643.42	1597.14	1423.75	14.62	21.61	551.06	2388.3	9052.83	1.3	48.02	519.69	2388.26	8125.85	8.5285	0.03	395	2388	100	38.45	23.0707
69	6	0.0034	0.0001	100	518.67	643.03	1597.15	1425.25	14.62	21.61	551.92	2388.26	9054.75	1.3	48.18	520.19	2388.34	8124.11	8.5149	0.03	395	2388	100	38.44	23.1441
69	5	0.0021	0.0002	100	518.67	643.76	1602.93	1429.21	14.62	21.61	551.35	2388.33	9056.05	1.3	48.27	519.7	2388.33	8123.99	8.5264	0.03	395	2388	100	38.65	23.0576
69	4	-0.0009	0.0003	100	518.67	643.86	1599.42	1424.92	14.62	21.61	551.92	2388.23	9048.82	1.3	48.19	519.34	2388.26	8123.96	8.5087	0.03	394	2388	100	38.25	23.1315
69	3	0.0007	0.0002	100	518.67	643.7	1604.89	1436.15	14.62	21.61	551.1	2388.27	9051.01	1.3	48.11	519.37	2388.27	8126.74	8.5194	0.03	397	2388	100	38.37	23.1492
69	2	0.0027	0.0005	100	518.67	643.55	1598.79	1425.99	14.62	21.61	551.52	2388.28	9053.34	1.3	48.14	518.95	2388.32	8120.04	8.5419	0.03	397	2388	100	38.48	23.0092
69	1	0.0002	-0.0001	100	518.67	644.27	1604.95	1428.49	14.62	21.61	551.27	2388.28	9048.09	1.3	48.28	520.11	2388.29	8126.31	8.5588	0.03	396	2388	100	38.42	23.0378
70	125	-0.0048	-0.0004	100	518.67	641.59	1579.55	1399.63	14.62	21.61	553.6	2388	9066.03	1.3	47.32	522.22	2388.01	8139.15	8.413	0.03	391	2388	100	39.15	23.4905
70	125	-0.0032	-0.0001	100	518.67	641.94	1587.26	1393.25	14.62	21.61	555.01	2388.03	9060.43	1.3	47.19	522.02	2387.97	8143.94	8.412	0.03	392	2388	100	39.14	23.3773
70	125	-0.0006	-0.0003	100	518.67	642.03	1585.59	1396.47	14.62	21.61	554.29	2388.06	9058.09	1.3	47.18	522.48	2388.01	8141.37	8.4022	0.03	393	2388	100	38.87	23.336
70	125	0.0002	-0.0002	100	518.67	642.07	1586.24	1401.74	14.62	21.61	554.18	2388.02	9057.74	1.3	47.08	522.23	2388.01	8146.59	8.4482	0.03	392	2388	100	38.87	23.3983
70	125	-0.0003	0.0004	100	518.67	642.62	1592.3	1402.64	14.62	21.61	554.3	2387.97	9061.57	1.3	47.21	522.15	2387.97	8144.77	8.4156	0.03	392	2388	100	38.99	23.5257
70	125	0.0013	0	100	518.67	642.31	1582.98	1399.76	14.62	21.61	554.56	2388.07	9062.89	1.3	47.13	522.05	2388.01	8143.69	8.4012	0.03	392	2388	100	38.97	23.3136
70	125	0.0014	-0.0003	100	518.67	642.87	1584.9	1399.57	14.62	21.61	554.32	2388.02	9053.52	1.3	47.43	522.17	2388.02	8143.18	8.3958	0.03	393	2388	100	39.1	23.4733
70	125	0.0049	0.0002	100	518.67	642.6	1590.17	1401.06	14.62	21.61	553.81	2387.99	9064.7	1.3	47.09	522.23	2387.99	8143.88	8.3932	0.03	391	2388	100	39.13	23.3634
70	125	-0.0006	0.0002	100	518.67	642.08	1585.47	1404.95	14.62	21.61	554.55	2387.98	9062.08	1.3	47.34	522.24	2388.01	8142.83	8.3913	0.03	391	2388	100	38.87	23.3779
70	125	-0.0037	0	100	518.67	642.42	1584.65	1395.53	14.62	21.61	554.17	2388.07	9059.95	1.3	47.17	522.48	2387.94	8139.78	8.4066	0.03	391	2388	100	38.93	23.4484
70	125	0.0034	0.0003	100	518.67	642.06	1587.16	1397.89	14.62	21.61	554.9	2387.97	9059.91	1.3	47.47	522.44	2387.98	8141.87	8.4094	0.03	391	2388	100	39.12	23.5003
70	125	0.0014	0	100	518.67	642.38	1585.64	1400.72	14.62	21.61	554.95	2388.03	9055.61	1.3	47.24	522.65	2388	8141.46	8.3837	0.03	391	2388	100	39	23.4385
70	125	-0.0063	0.0002	100	518.67	641.94	1589.19	1396.81	14.62	21.61	553.25	2387.97	9060.98	1.3	47.29	521.96	2388.04	8145.78	8.3891	0.03	391	2388	100	39.16	23.4668
70	125	-0.0003	0	100	518.67	642.46	1591.37	1397.77	14.62	21.61	553.97	2388	9062.26	1.3	47.15	522.4	2388.04	8141.06	8.4042	0.03	391	2388	100	38.99	23.27
70	125	0.0029	0.0002	100	518.67	642.25	1584.91	1398.67	14.62	21.61	553.94	2388.03	9064.28	1.3	47.3	522.45	2388.07	8140.66	8.4055	0.03	391	2388	100	39.21	23.3367
70	125	0.005	0.0001	100	518.67	642.34	1587.58	1402.39	14.62	21.61	554.59	2388.03	9061.5	1.3	47.02	521.88	2388.03	8140.09	8.3996	0.03	391	2388	100	38.94	23.3789
70	125	0.0005	0.0003	100	518.67	642.44	1584.94	1395.89	14.62	21.61	554.99	2388.01	9056.4	1.3	47.34	522.27	2387.98	8139.46	8.4173	0.03	392	2388	100	39.05	23.4523
70	125	-0.001	-0.0002	100	518.67	641.72	1582.19	1401.99	14.62	21.61	554.89	2388	9058.1	1.3	47.22	522.55	2388	8141.97	8.3999	0.03	392	2388	100	39.09	23.3589
70	125	0.0028	0.0004	100	518.67	641.6	1585.54	1404.8	14.62	21.61	554.73	2388.06	9055.39	1.3	47.2	522.05	2387.98	8143.24	8.3953	0.03	394	2388	100	39.1	23.475
70	125	-0.0027	0.0005	100	518.67	642.1	1583.94	1396.61	14.62	21.61	554.4	2387.98	9062.56	1.3	47.41	521.96	2388.04	8142.77	8.4077	0.03	392	2388	100	38.96	23.3847
70	125	0.0018	0.0001	100	518.67	641.99	1586.61	1401.38	14.62	21.61	553.82	2388.01	9054.81	1.3	47.14	522.32	2388	8147.64	8.4214	0.03	391	2388	100	39.06	23.4428
70	125	0.0011	0.0004	100	518.67	641.83	1584.06	1402.9	14.62	21.61	554.15	2388.03	9056.96	1.3	47.37	522.97	2388.03	8140.37	8.3891	0.03	392	2388	100	39.01	23.4526
70	125	0.0054	0.0005	100	518.67	642.16	1583.43	1403.75	14.62	21.61	554.5	2388.07	9060.28	1.3	47.18	522.43	2388.05	8147.74	8.4445	0.03	392	2388	100	39.03	23.3957
70	125	0.0005	0.0005	100	518.67	642.37	1581.86	1395.49	14.62	21.6	554.57	2388	9060.98	1.3	47.07	522.49	2388.03	8146.5	8.4272	0.03	391	2388	100	38.91	23.3861
70	125	-0.004	0.0003	100	518.67	642.59	1589.87	1402.45	14.62	21.6	554.04	2388.02	9066.82	1.3	47.08	522.66	2388	8148.09	8.3961	0.03	393	2388	100	38.96	23.4311
70	125	0.0019	0.0001	100	518.67	642.29	1581.05	1397.73	14.62	21.61	554.13	2388.04	9059.45	1.3	47.29	522.45	2388.02	8143.3	8.3754	0.03	392	2388	100	38.91	23.4606
70	125	0.001	0	100	518.67	642.26	1583.84	1403.55	14.62	21.61	554.48	2387.96	9058.7	1.3	47.24	522.28	2388.02	8138.27	8.3576	0.03	392	2388	100	38.98	23.3949
70	125	0.0049	-0.0004	100	518.67	641.83	1588.86	1395.91	14.62	21.61	554.72	2388.03	9053.88	1.3	47.25	522.48	2387.98	8141.75	8.4282	0.03	392	2388	100	38.82	23.3226
70	125	0.0013	0.0001	100	518.67	642.26	1583.96	1398.47	14.62	21.61	554.24	2388.02	9054.87	1.3	47.27	522.87	2388.02	8144.5	8.3928	0.03	391	2388	100	39.2	23.4206
70	125	-0.0033	-0.0001	100	518.67	642.32	1586.13	1405.02	14.62	21.61	554.55	2388.03	9060.99	1.3	47.37	521.74	2388.06	8147.28	8.4177	0.03	391	2388	100	38.97	23.426
70	125	0.003	0	100	518.67	642.27	1582.21	1401.52	14.62	21.61	554.53	2388.07	9055.48	1.3	47.33	522.55	2388.04	8140.84	8.4058	0.03	392	2388	100	38.78	23.434
70	125	-0.0004	-0.0003	100	518.67	642.32	1579.81	1398.21	14.62	21.61	554.37	2387.99	9059.96	1.3	47.24	522.17	2388.09	8143.61	8.4211	0.03	391	2388	100	39.06	23.4311
70	125	-0.0009	0.0001	100	518.67	642.32	1591.66	1401	14.62	21.61	554.23	2388.09	9056.05	1.3	47.3	521.86	2388.11	8138.7	8.4127	0.03	390	2388	100	39.06	23.3232
70	125	0.0015	0.0003	100	518.67	641.38	1586.04	1403.08	14.62	21.61	553.88	2387.96	9068.36	1.3	47.09	522.07	2388.03	8143.61	8.3796	0.03	392	2388	100	38.95	23.3885
70	125	0.0023	-0.0002	100	518.67	642.63	1590.52	1400.2	14.62	21.61	554.5	2388.05	9069.06	1.3	47.23	521.69	2388.03	8144.13	8.4044	0.03	391	2388	100	39.01	23.4563
70	125	0.0023	-0.0003	100	518.67	642.05	1581.82	1403.33	14.62	21.61	554.77	2388.05	9056.86	1.3	47.35	522.31	2388.03	8138.57	8.3661	0.03	392	2388	100	38.91	23.5197
70	125	0.0019	-0.0003	100	518.67	642	1590.21	1398.1	14.62	21.61	553.91	2388.06	9059.38	1.3	47.34	522.26	2388.06	8142.22	8.3957	0.03	392	2388	100	39	23.4643
70	125	0.0004	0.0005	100	518.67	642.22	1587.39	1402.54	14.62	21.61	553.99	2387.98	9063.75	1.3	47.26	522.13	2388.01	8145.18	8.4016	0.03	394	2388	100	39.04	23.3411
70	125	-0.0014	0.0004	100	518.67	642.54	1582.55	1404.54	14.62	21.61	554.36	2388	9059.24	1.3	47.28	522.18	2387.98	8139.98	8.4151	0.03	392	2388	100	38.88	23.3443
70	125	-0.0013	0.0002	100	518.67	642.69	1591.34	1399.27	14.62	21.61	553.45	2388.02	9064.18	1.3	47.26	522.3	2388.03	8143.44	8.4482	0.03	392	2388	100	38.9	23.3514
70	125	0.0017	-0.0001	100	518.67	642.05	1587.96	1399.05	14.62	21.6	553.36	2388	9063.86	1.3	47.29	522.83	2388.02	8150.46	8.4118	0.03	393	2388	100	39.01	23.3512
70	125	-0.0004	0.0002	100	518.67	642.07	1587.47	1399.42	14.62	21.61	554.61	2388.08	9061.44	1.3	47.48	522.1	2387.98	8143.06	8.4044	0.03	392	2388	100	38.83	23.2864
70	125	0.0001	0.0005	100	518.67	641.8	1582.2	1400.61	14.62	21.61	553.94	2388.01	9063.44	1.3	47.29	522.62	2388.05	8141.3	8.4128	0.03	391	2388	100	39.01	23.4003
70	125	0.0002	-0.0002	100	518.67	642.56	1588.46	1396.91	14.62	21.61	554.04	2387.99	9055.31	1.3	47.4	522.04	2388.04	8138.24	8.4126	0.03	393	2388	100	39	23.305
70	125	-0.0024	-0.0004	100	518.67	642.37	1592.71	1394.97	14.62	21.61	553.84	2388.04	9061.01	1.3	47.28	521.99	2388.05	8148.18	8.4157	0.03	393	2388	100	39	23.3785
70	125	-0.0018	0.0002	100	518.67	641.78	1586.39	1396.79	14.62	21.61	554.72	2388.04	9061.46	1.3	47.4	522.39	2387.99	8143.86	8.4041	0.03	391	2388	100	39.05	23.319
70	125	-0.0002	-0.0002	100	518.67	642.48	1582.28	1402.17	14.62	21.61	554.75	2388.09	9058.9	1.3	47.15	521.99	2387.98	8143.55	8.4145	0.03	393	2388	100	39.08	23.2967
70	125	0.0005	0.0002	100	518.67	641.93	1582.2	1400.39	14.62	21.61	553.95	2387.99	9055.34	1.3	47.32	522.1	2388	8146.32	8.3993	0.03	392	2388	100	38.83	23.2876
70	124	-0.0005	0.0001	100	518.67	642.49	1587.97	1400.49	14.62	21.61	554.29	2387.99	9051.39	1.3	47.33	522.55	2388	8144.18	8.4112	0.03	392	2388	100	39.01	23.4065
70	123	-0.001	0.0005	100	518.67	642.55	1585.66	1403.83	14.62	21.61	554.43	2388.03	9058.07	1.3	47.18	522.66	2388.05	8139.23	8.4309	0.03	393	2388	100	38.81	23.349
70	122	-0.0017	0.0003	100	518.67	642.62	1577.27	1400.95	14.62	21.61	554.66	2388.06	9061.62	1.3	47.51	522.35	2388.02	8136.21	8.4085	0.03	392	2388	100	38.84	23.3638
70	121	-0.0004	0.0002	100	518.67	642.2	1580.05	1402.47	14.62	21.61	553.97	2388.01	9063.46	1.3	47.28	521.99	2388	8142.76	8.398	0.03	391	2388	100	39.05	23.3688
70	120	-0.0022	0.0001	100	518.67	642.07	1586.45	1400.87	14.62	21.61	554.3	2388.07	9054.46	1.3	47.34	522.64	2388.02	8144.3	8.3949	0.03	393	2388	100	39.15	23.3083
70	119	-0.0045	-0.0002	100	518.67	641.91	1581.73	1399.46	14.62	21.61	554.52	2388.01	9059.33	1.3	47.41	522.08	2388.03	8144.87	8.4226	0.03	393	2388	100	39.17	23.4148
70	118	0.0014	0.0001	100	518.67	642.39	1582.92	1395.25	14.62	21.61	553.97	2388	9060.93	1.3	47.11	522.13	2387.99	8134.49	8.4264	0.03	392	2388	100	39.06	23.4581
70	117	-0.0019	0.0005	100	518.67	642.72	1587.29	1397.99	14.62	21.61	554.08	2388.03	9062.44	1.3	47.39	521.56	2388.03	8149.25	8.421	0.03	390	2388	100	39.06	23.3658
70	116	0.0012	0	100	518.67	641.98	1587.88	1404.69	14.62	21.61	553.97	2388.06	9062.02	1.3	47.16	521.74	2388.04	8139.46	8.4623	0.03	392	2388	100	39.07	23.3335
70	115	-0.0003	-0.0001	100	518.67	642.28	1583.02	1402.13	14.62	21.61	554.08	2388.04	9066.4	1.3	47.46	522.03	2388.02	8141.57	8.4149	0.03	392	2388	100	38.9	23.4812
70	114	-0.0002	-0.0003	100	518.67	642.03	1577.02	1405.37	14.62	21.61	554.72	2388.04	9054.39	1.3	47.17	521.45	2388.05	8143.98	8.3876	0.03	391	2388	100	38.92	23.4577
70	113	-0.0021	0.0005	100	518.67	642.61	1587.49	1404.72	14.62	21.61	553.39	2388.09	9064.09	1.3	47.26	522.32	2388	8141.63	8.4042	0.03	394	2388	100	38.9	23.4082
70	112	0.0017	0.0005	100	518.67	641.99	1586.46	1400.22	14.62	21.61	553.54	2388.06	9066.19	1.3	47.16	522.09	2388.02	8139.3	8.3944	0.03	392	2388	100	38.87	23.3726
70	111	0.0006	0.0002	100	518.67	642.57	1587.69	1401.17	14.62	21.61	553.95	2388	9057.68	1.3	47.2	521.94	2388	8143.32	8.3891	0.03	391	2388	100	39.06	23.2752
70	110	0.0003	0	100	518.67	642.46	1587.31	1406.88	14.62	21.61	554.16	2388.02	9062.74	1.3	47.28	522.3	2388	8138.44	8.3976	0.03	393	2388	100	38.95	23.3877
70	109	0.0031	-0.0001	100	518.67	642.27	1589.38	1397.32	14.62	21.61	553.75	2388.03	9055.08	1.3	47.22	522.02	2388.03	8143.93	8.4176	0.03	392	2388	100	38.81	23.4336
70	108	0.0003	0.0004	100	518.67	642.13	1584.9	1406.74	14.62	21.61	554.28	2388.05	9067.87	1.3	47.41	521.99	2388.06	8136.97	8.4287	0.03	392	2388	100	38.94	23.3917
70	107	0.0015	0.0001	100	518.67	641.81	1587.93	1400.01	14.62	21.61	554.54	2388	9063.11	1.3	47.22	522.32	2388.03	8139.49	8.4232	0.03	392	2388	100	38.92	23.4054
70	106	0.0044	-0.0004	100	518.67	641.91	1589.78	1392.03	14.62	21.61	554.28	2388.08	9064.92	1.3	47.24	522.29	2388.04	8143.75	8.4021	0.03	391	2388	100	38.85	23.354
70	105	-0.0011	0	100	518.67	641.76	1585.86	1397.03	14.62	21.61	554.61	2388.05	9053.32	1.3	47.13	521.62	2388.01	8142.53	8.3929	0.03	391	2388	100	39.08	23.3183
70	104	0.0018	-0.0003	100	518.67	641.98	1588.62	1397.89	14.62	21.61	553.81	2388.07	9052.94	1.3	47.31	521.85	2388.02	8140.52	8.4351	0.03	392	2388	100	38.89	23.2735
70	103	0.0006	-0.0003	100	518.67	641.73	1589.14	1402.23	14.62	21.61	553.38	2388.06	9061.57	1.3	47.4	521.71	2388	8138.92	8.4184	0.03	393	2388	100	38.9	23.3105
70	102	0.0001	0.0004	100	518.67	642.12	1591.58	1402.64	14.62	21.61	554.26	2388.02	9058.18	1.3	47.34	522.33	2388.03	8141.12	8.4025	0.03	392	2388	100	38.91	23.4535
70	101	-0.0024	0.0003	100	518.67	642.25	1588.66	1403.78	14.62	21.61	554.06	2388.04	9060.92	1.3	47.47	521.97	2388.06	8144.97	8.407	0.03	392	2388	100	38.86	23.3697
70	100	-0.0003	-0.0002	100	518.67	642.38	1582.93	1400.45	14.62	21.61	554.41	2388.07	9061.75	1.3	47.15	521.39	2388.01	8140.25	8.4281	0.03	392	2388	100	38.93	23.323
70	99	0.0014	-0.0004	100	518.67	642.32	1583.6	1401.68	14.62	21.61	553.71	2388.01	9058.73	1.3	47.38	522.45	2387.99	8149.79	8.4271	0.03	393	2388	100	39.07	23.4017
70	98	-0.001	0.0004	100	518.67	641.98	1594.05	1396.7	14.62	21.61	553.31	2388.06	9059.26	1.3	47.44	522.12	2388	8145.07	8.422	0.03	391	2388	100	39.06	23.3698
70	97	-0.0043	0	100	518.67	642.2	1586.74	1402.82	14.62	21.61	553.63	2388.07	9062.92	1.3	47.43	521.19	2388.05	8141.73	8.4423	0.03	392	2388	100	39.19	23.352
70	96	-0.0001	0.0003	100	518.67	642.33	1589.5	1408.47	14.62	21.6	553.83	2388.01	9061.21	1.3	47.45	522.67	2388.06	8142.09	8.4144	0.03	392	2388	100	38.9	23.2937
70	95	-0.0003	0.0004	100	518.67	642.25	1590.7	1397.56	14.62	21.61	554.41	2388.01	9064.63	1.3	47.25	521.78	2388.03	8138.49	8.4458	0.03	390	2388	100	39.15	23.2957
70	94	0.0011	0.0002	100	518.67	642.87	1588.22	1397.89	14.62	21.61	554.03	2388.03	9065.88	1.3	47.32	521.82	2388.03	8148.49	8.382	0.03	391	2388	100	39.03	23.4119
70	93	0	0.0003	100	518.67	642.16	1591.04	1392.01	14.62	21.61	554.59	2388.09	9068.79	1.3	47.54	522.33	2388.07	8137.69	8.4386	0.03	392	2388	100	38.97	23.4721
70	92	-0.005	-0.0001	100	518.67	642.36	1586.42	1406.28	14.62	21.61	553.86	2388	9062.53	1.3	47.3	522.56	2388.04	8134.66	8.3933	0.03	393	2388	100	38.96	23.3107
70	91	-0.0021	-0.0001	100	518.67	642.14	1586.87	1399.36	14.62	21.61	553.58	2388.04	9056.07	1.3	47.37	522.77	2388.05	8140.39	8.3803	0.03	393	2388	100	39.03	23.3988
70	90	0.0004	0.0004	100	518.67	642.17	1591.85	1404.9	14.62	21.61	553.49	2388.06	9064.44	1.3	47.43	521.96	2388.05	8138.09	8.4283	0.03	392	2388	100	38.91	23.3832
70	89	0.0012	0.0003	100	518.67	642.06	1587.49	1397.29	14.62	21.61	554.06	2388.02	9063.32	1.3	47.28	521.78	2388	8141.58	8.4134	0.03	392	2388	100	38.99	23.4123
70	88	0.0037	0	100	518.67	642.54	1581.49	1398.08	14.62	21.61	553.5	2388.02	9061.55	1.3	47.34	521.79	2388.01	8133.6	8.44	0.03	391	2388	100	39.12	23.4153
70	87	-0.0016	0.0004	100	518.67	642.76	1585.65	1407.87	14.62	21.61	554.69	2388.06	9059.04	1.3	47.22	522.08	2388.04	8140.82	8.4168	0.03	393	2388	100	38.7	23.2567
70	86	0.0049	0.0005	100	518.67	642.99	1584.85	1397.41	14.62	21.61	553.56	2388.07	9068.32	1.3	47.44	521.78	2388.05	8138.39	8.4175	0.03	394	2388	100	38.81	23.3506
70	85	0.0019	0.0002	100	518.67	642.55	1585.71	1404.23	14.62	21.61	554.36	2388.04	9066.99	1.3	47.48	521.8	2388.01	8143.24	8.4192	0.03	391	2388	100	38.85	23.2949
70	84	-0.0016	-0.0004	100	518.67	642.09	1595.02	1401.62	14.62	21.61	554.09	2388.02	9062.35	1.3	47.3	522.23	2388.08	8144.67	8.4271	0.03	391	2388	100	38.87	23.3478
70	83	-0.0049	-0.0002	100	518.67	642.35	1591.47	1398.66	14.62	21.61	553.74	2388.03	9061.93	1.3	47.31	522.22	2388.09	8136	8.4117	0.03	392	2388	100	38.83	23.2664
70	82	0.0007	-0.0004	100	518.67	642.45	1588.16	1405.1	14.62	21.61	554.02	2388.02	9056.24	1.3	47.41	521.19	2388.02	8141.39	8.3923	0.03	393	2388	100	39.03	23.3003
70	81	-0.0002	0	100	518.67	642.74	1586.52	1407.36	14.62	21.61	554.28	2388.04	9060.84	1.3	47.45	522	2388.11	8140.78	8.4399	0.03	393	2388	100	38.95	23.3151
70	80	-0.0008	0	100	518.67	641.57	1589.16	1398.14	14.62	21.61	553.38	2388.05	9062.88	1.3	47.56	521.71	2388.08	8140.13	8.4154	0.03	392	2388	100	39.04	23.3929
70	79	0.0013	-0.0003	100	518.67	641.89	1590.82	1405.03	14.62	21.61	554.05	2387.99	9063.29	1.3	47.38	522.2	2388.06	8141.43	8.3983	0.03	392	2388	100	38.85	23.4152
70	78	0.0031	-0.0003	100	518.67	642.58	1595.23	1406.52	14.62	21.61	553.61	2388.07	9066.23	1.3	47.48	521.55	2388.07	8135.58	8.4101	0.03	392	2388	100	38.86	23.3493
70	77	0.0012	-0.0001	100	518.67	642.49	1595.22	1412.97	14.62	21.61	553.41	2388.06	9057.52	1.3	47.38	521.75	2388.05	8143.57	8.444	0.03	392	2388	100	38.93	23.3979
70	76	0.0008	-0.0004	100	518.67	642.62	1578.33	1400.52	14.62	21.61	554.59	2388.06	9062.82	1.3	47.29	521.91	2388.09	8138.37	8.4117	0.03	392	2388	100	38.91	23.3631
70	75	0.0027	-0.0003	100	518.67	642.19	1585.44	1402.73	14.62	21.61	553.42	2388.04	9069.7	1.3	47.55	521.56	2388.05	8145.98	8.4466	0.03	392	2388	100	38.74	23.3954
70	74	0.0017	-0.0002	100	518.67	642.74	1592.48	1406.83	14.62	21.61	554.33	2388.11	9061.95	1.3	47.36	521.69	2388.06	8139.52	8.4284	0.03	392	2388	100	38.73	23.4213
70	73	-0.0006	0	100	518.67	642.65	1587.63	1409.67	14.62	21.61	553.47	2388.01	9060.26	1.3	47.38	521.76	2388.01	8140.56	8.4337	0.03	393	2388	100	38.83	23.3342
70	72	0.0006	-0.0004	100	518.67	642.58	1580.85	1396.05	14.62	21.61	554.43	2388.06	9056.95	1.3	47.37	522.15	2388.04	8141.59	8.4199	0.03	393	2388	100	38.88	23.2671
70	71	-0.0003	0	100	518.67	642.5	1589.35	1401.58	14.62	21.61	554.32	2388.03	9059.2	1.3	47.62	521.95	2388.05	8146.13	8.4124	0.03	394	2388	100	38.69	23.3472
70	70	-0.0014	0.0001	100	518.67	642.47	1589.47	1409.6	14.62	21.61	553.55	2388.09	9069.17	1.3	47.43	521.41	2388.02	8139.68	8.4014	0.03	392	2388	100	38.82	23.1935
70	69	-0.0012	-0.0004	100	518.67	642.15	1595.89	1410.26	14.62	21.61	553.32	2388.1	9058.16	1.3	47.43	521.96	2388.07	8138.76	8.3968	0.03	393	2388	100	38.92	23.357
70	68	-0.0009	0.0002	100	518.67	642.45	1589.13	1402.14	14.62	21.61	553.98	2388.08	9063.95	1.3	47.31	521.99	2388.01	8142.05	8.4021	0.03	394	2388	100	38.88	23.2726
70	67	-0.0013	0.0002	100	518.67	642.32	1589.08	1408.83	14.62	21.61	553.99	2388.06	9068.39	1.3	47.36	521.84	2388.12	8151.34	8.401	0.03	392	2388	100	38.89	23.2434
70	66	-0.0027	0.0002	100	518.67	642.56	1596.74	1403.6	14.62	21.61	553.83	2388.04	9069.22	1.3	47.42	521.49	2388.06	8142.36	8.4352	0.03	393	2388	100	39	23.2813
70	65	0	-0.0002	100	518.67	642.74	1593.01	1403.71	14.62	21.61	553.71	2388.05	9059.24	1.3	47.43	521.7	2388.1	8136.72	8.4531	0.03	394	2388	100	38.84	23.3812
70	64	-0.0019	0.0004	100	518.67	642.98	1586.12	1403.59	14.62	21.61	553.71	2388.05	9061.33	1.3	47.5	521.93	2388.05	8147.82	8.4023	0.03	393	2388	100	38.88	23.2973
70	63	-0.0025	-0.0003	100	518.67	642.91	1582.44	1407.14	14.62	21.61	553.75	2388.06	9064.84	1.3	47.27	521.78	2388.08	8142.94	8.4123	0.03	395	2388	100	38.86	23.1944
70	62	0.0032	-0.0001	100	518.67	642.21	1593.29	1411.15	14.62	21.61	554.26	2388.1	9062.25	1.3	47.5	521.41	2388.12	8144.45	8.4551	0.03	393	2388	100	39.12	23.3916
70	61	0.0015	-0.0001	100	518.67	642.15	1583.16	1400.56	14.62	21.61	553.13	2388.09	9066.24	1.3	47.4	521.8	2388.1	8141.22	8.4334	0.03	392	2388	100	38.94	23.3299
